https://www.jpl.nasa.gov/edu/learn/tag/search/New+Horizons,STEM Activities for Students | NASA/JPL Edu,en,50.80956,1.0112301,20170728040134',Yes
http://www.bellatrixobservatory.org/nebulae.html,Masi Astro_images_nebulae,en,35.23978,1.0202526,20170728040134',No
http://sci.esa.int/rosetta/53297-philae-lander/,ESA Science & Technology: Philae lander,en,22.303473,1.0190955,20170728040134',Yes
http://m.esa.int/Our_Activities/Operations/Space_Situational_Awareness/SSA_Programme_overview,SSA Programme overview / Space Situational Awareness / Operations / Our Activities / ESA mobile,en-GB,27.887304,1.0176349,20170728041207',Yes
http://www.esa.int/Our_Activities/Space_Science/What_are_Lagrange_points,What are Lagrange points? / Space Science / Our Activities / ESA,en-GB,29.039017,2,20170728041207',Yes
http://www.esa.int/Our_Activities/Operations/Space_Situational_Awareness/European_industry_develops_space_safety_radar,European industry develops space safety radar / Space Situational Awareness / Operations / Our Activ,en-GB,27.887304,1.0176349,20170728041207',Yes
http://www.skyandtelescope.com/,Sky & Telescope | Astronomy News. Tools & Resources,et,35.23978,2,20170728041207',Yes
http://www.esa.int/Our_Activities/Operations/gse/Building_infrastructure_on_Earth_to_support_satellites_in_space,Building infrastructure on Earth to support satellites in space / gse / Operations / Our Activities,en-GB,26.238922,2,20170728041207',Yes
https://twitter.com/ESAGaia,ESA Gaia (@ESAGaia) | Twitter,et,6.8539944,1.0101012,20170728044158',Yes
http://m.esa.int/pol/ESA_in_your_country/Poland,Poland / ESA in your country / ESA mobile,pol-PL,10.880072,1.2128533,20170728044158',Yes
http://www.esa.int/Our_Activities/Space_Science/Space_for_you/How_the_Sun_affects_us_on_Earth,How the Sun affects us on Earth / Space for you / Space Science / Our Activities / ESA,en-GB,11.621142,1.0170677,20170728044158',No
http://proba2.oma.be/about/sciencePayload,Science Payload | PROBA2 Science Center,en,6.5112247,1.0522318,20170728044158',Yes
http://www.russianspaceweb.com/sponsor.html,Russian Space Web sponsorship info,en,10.943353,1.0196897,20170728044158',No
https://vimeo.com/jplraw/videos,JPLraw’s Videos on Vimeo,et,11.362376,1.0112301,20170728044158',Yes
http://m.esa.int/fre/ESA_in_your_country/Belgium_-_Francais,Belgium - Français / ESA in your country / ESA mobile,fr-FR,10.880072,1.2128533,20170728044158',Yes
http://m.esa.int/ger/ESA_in_your_country/Austria,Austria / ESA in your country / ESA mobile,de-DE,10.880072,1.2128533,20170728044158',Yes
http://proba2.oma.be/data/termsOfUse,Terms of use | PROBA2 Science Center,en,6.5112247,1.0522318,20170728044158',No
https://planetgate.mps.mpg.de/Image_of_the_Day/public/IofD_archive.html,OSIRIS Image of the Day Archive,ro,9.634205,1.0220014,20170728044158',Yes
http://www.ball.com/aerospace/markets-capabilities,Ball Aerospace - Markets & Capabilities,en,11.443141,1.02,20170728044158',Yes
http://esaconferencebureau.com/2017-events/eslab2017/themes,Themes,en,5.0395265,1.0681443,20170728044158',Yes
https://www.space.com/33797-total-solar-eclipse-2017-guide.html,Total Solar Eclipse 2017: When. Where and How to See It (Safely),en,7.9487553,1.024107,20170728044158',Yes
http://esaconferencebureau.com/2017-events/eslab2017/key-dates-deadlines,Key Dates - Deadlines,fr,5.0395265,1.0681443,20170728044158',No
http://www.ball.com/aerospace/programs/calipso,Ball Aerospace - CALIPSO,en,11.443141,1.02,20170728044158',Yes
http://www.esa.int/spaceinvideos/Videos/2017/05/Aeolus_mastering_winds,Space in Videos - 2017 - 05 - Aeolus: mastering winds,en-GB,11.944606,1.0225675,20170728044158',Yes
http://www.ball.com/aerospace/markets-capabilities/markets/defense-intelligence,Ball Aerospace - Defense & Intelligence,en,11.443141,1.02,20170728044158',Yes
http://www.ball.com/aerospace/programs/vizzen,Ball Aerospace - VizZen™,en,11.443141,1.02,20170728044158',Yes
http://www.asc-csa.gc.ca/eng/sciences/astronomy.asp,Astronomy - Canadian Space Agency,en,5.8851495,1.014216,20170728044158',Yes
http://www.jwst.nasa.gov/,James Webb Space Telescope (JWST) NASA,en,3.805556,2,20170728044158',Yes
http://www.ball.com/aerospace/newsroom,Ball Aerospace - Newsroom,en,11.443141,1.04,20170728044158',Yes
http://www.russianspaceweb.com/site_info.html,Russian Space Web site info,en,10.943353,1.0196897,20170728044158',Yes
http://esaconferencebureau.com/2017-events/eslab2017/presentation-guidelines,Presentation Guidelines,fr,5.0395265,1.0681443,20170728044158',No
http://m.esa.int/fre/ESA_in_your_country/Switzerland_-_Francais,Switzerland - Français / ESA in your country / ESA mobile,fr-FR,10.880072,1.2128533,20170728044158',Yes
http://www.lpi.usra.edu/exploration_intern/,Exploration Science Summer Intern Program,en,10.832916,1.0658242,20170728044158',No
http://esaconferencebureau.com/2017-events/eslab2017/preliminary-programme,Preliminary Programme,en,5.0395265,1.0681443,20170728044158',No
http://www.asc-csa.gc.ca/eng/astronauts/speaker.asp,Inviting an astronaut or a speaker - Canadian Space Agency,en,7.629074,1.0189755,20170728044158',No
http://pds-ppi.igpp.ucla.edu/,PDS/PPI Home Page,en,9.5565,1.02,20170728044158',Yes
http://proba2.oma.be/node,PROBA2 Science Center | Welcome to the PROBA2 Science Center,en,6.5112247,1.0522318,20170728044158',Yes
http://proba2.oma.be/contact,P2SC. local info | PROBA2 Science Center,en,6.5112247,1.0522318,20170728044158',Yes
http://www.cic.gc.ca/english/visit/index.asp,Visit Canada,en,7.3136163,1.0652989,20170728044158',No
http://www.lpi.usra.edu/captem/displays.shtml,Public Displays of Apollo Samples,en,10.959979,1.0236119,20170728044158',No
http://www.esa.int/Our_Activities/Human_Spaceflight/Research/Life_support,Life support / Research / Human Spaceflight / Our Activities / ESA,en-GB,30.083359,1.0136893,20170728044733',No
https://jwst.nasa.gov/galaxies.html,Assembly of Galaxies - NASA JWST,en,16.088722,1.02,20170728044733',Yes
http://www.esa.int/Our_Activities/Human_Spaceflight/Astronauts/Frequently_asked_questions_ESA_astronauts,Frequently asked questions – ESA astronauts / Astronauts / Human Spaceflight / Our Activities / ESA,en-GB,22.75817,1.0130296,20170728044733',No
http://www.russianspaceweb.com/vostochny_ksiso.html,Ground control in Vostochny Cosmodrome,en,38.887833,1.0118569,20170728044733',No
http://www.esa.int/Our_Activities/Human_Spaceflight/Research/Aging,Aging / Research / Human Spaceflight / Our Activities / ESA,en-GB,30.083359,1.0136893,20170728044733',No
http://www.lpi.usra.edu/decadal/captem/sampleReturnMarsSignatories.doc,Groundbreaking Sample Return from Mars:,no,18.070158,1.0204723,20170728044733',Yes
http://www.bbc.co.uk/news/science-environment-10960409,Race to launch Moon landing probe - BBC News,en-GB,13.736215,1.0101969,20170728044733',Yes
http://www.asc-csa.gc.ca/eng/astronomy/auroramax/viewing-tips.asp,Aurora Viewing Tips - Canadian Space Agency,en,22.132502,1.0116576,20170728044733',No
https://jwst.nasa.gov/people.html,Meet the Team JWST/NASA,en,16.088722,1.04,20170728044733',Yes
http://www.esa.int/Our_Activities/Human_Spaceflight/Astronauts/Leopold_Eyharts,Léopold Eyharts / Astronauts / Human Spaceflight / Our Activities / ESA,en-GB,22.75817,1.0130296,20170728044733',No
http://www.russianspaceweb.com/lehesten.html,Lehesten,en,38.887833,1.0118569,20170728044733',No
http://www.russianspaceweb.com/lozino_lozinskiy.html,Lozino-Lozinskiy,en,45.599792,1.0665015,20170728044733',No
http://www.russianspaceweb.com/sealaunch.html,Sea Launch,en,26.996094,1.0458465,20170728044733',No
http://www.russianspaceweb.com/iac2010/index.htm,IAC 2010,en,18.029982,1.0167162,20170728044733',Yes
